,FeatureTyp,SegmentTyp,TrafDir,SegmentID,XFrom,YFrom,XTo,YTo,SegmentID_,SpatialJoi,D_Busstop,D_Subway,NodeIDFrom,NodeIDTo,X,Y,SVIID,ID,SegDir1,SegDir2,StreetWidt,Length,Commercial,CulturalFa,EducationF,Government,HealthServ,Miscellane,PublicSafe,Recreation,ReligiousI,Residentia,SocialServ,Transporta,Water,Avg_B01001,Avg_B010_1,Avg_B010_2,Avg_B010_3,Avg_B02001,Avg_B020_1,Avg_B020_2,Avg_B08006,Avg_B080_1,Avg_B080_2,Avg_B08013,Avg_B08124,Avg_B15003,Avg_B19001,Avg_B19013,Avg_B23013,Avg_B24011,Avg_B240_1,Avg_B240_2,Avg_B240_3,Avg_B240_4,Avg_B240_5,Avg_B240_6,Avg_B240_7,Avg_B240_8,Avg_B240_9,Avg_B24_10,Avg_B24_11,Avg_B24_12,Avg_B24_13,Avg_B24_14,Avg_B24_15,Avg_B24_16,Avg_B24_17,Avg_B24_18,Avg_B24_20,Avg_B24_21,Avg_B24_22,Avg_B24_23,Avg_B24_24,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Masks
719,0,U,T,69639,1003766,235393,1003813,235345,69639,14041,0.195851,0.0601318,42754,42757,-73.9294,40.8127,543,719,EB,SB,60.0,0.0204102,11.0,75.0,17.0,24.0,5.0,0.0,2.0,3.0,20.0,54.0,6.0,6.0,5.0,11128.612317575,4518.15195096,6610.460366622499,7928.92812294,1031.461030755,3556.238625035,57.7931631675,3366.6966407475,249.2942377275,66.119296845,133734.8488855,0.0,419.73509181250006,4052.3782376425,36264.720114575,70.5272499625,40100.12910405,0.0,0.0,0.0,0.0,72687.146996425,0.0,46459.33614265,0.0,0.0,0.0,26291.9710603,24400.9591706,66350.95926855,39447.2622693,54647.3539547,28315.2215437,35390.965851075,67405.439610075,11079.635060664998,0.0,0.0,25729.2223783025,11398.9667758,254.16666666666663,187.25,138.16666666666666,138.58333333333334,189.91666666666663,334.3333333333333,542.5833333333334,767.4166666666666,790.1666666666666,658.4166666666666,543.0,540.4166666666666,558.25,604.0833333333334,623.1666666666666,611.0833333333334,735.25,653.4166666666666,615.1666666666666,547.5833333333334,491.0,385.3333333333333,332.5,303.0833333333333,Train
881,0,U,T,122142,1004548,246625,1004569,246677,122142,17520,0.238097,0.841666,43809,71581,-73.9266,40.8437,668,881,EB,NB,40.0,0.0172892,2.0,30.0,20.0,5.0,7.0,1.0,2.0,4.0,16.0,48.0,4.0,3.0,9.0,15526.693990524998,6864.675928392499,8662.018062135001,10330.7251468275,2010.2553183925,5540.178492217501,70.0839232775,5800.9971434125,758.5032203125,175.653377335,228132.04165975,0.0,961.6578839975,4634.410319195,115722.751548,139.7242774275,134427.1748195,0.0,0.0,0.0,0.0,111169.0708115,0.0,239989.53176825,0.0,0.0,175255.05225224997,95802.9488476,0.0,0.0,81673.49763135001,55093.947942750005,66699.490782625,53855.5029187,137859.5127835,99268.1109279,0.0,83477.04973292499,92590.6211742,0.0,92.92307692307692,60.92307692307692,51.0,38.92307692307692,56.23076923076923,117.46153846153848,236.46153846153845,337.6923076923077,330.9230769230769,261.9230769230769,270.84615384615387,305.7692307692308,293.9230769230769,303.2307692307692,353.0769230769231,418.0769230769231,435.61538461538464,427.7692307692308,405.0,292.15384615384613,220.53846153846155,180.53846153846155,164.23076923076923,142.3846153846154,Train
890,0,U,T,174179,1005540,246797,1005382,246865,174179,17588,0.0352409,0.625818,91329,43906,-73.9233,40.8442,675,890,WB,NB,38.0,0.0532111,3.0,30.0,19.0,14.0,4.0,1.0,0.0,7.0,14.0,46.0,5.0,7.0,3.0,24937.7115487125,11492.8661018575,13444.8454468575,15942.4040793625,2055.963382665,9660.27485256,134.76833226,9518.70316737,1360.855803605,328.488673965,386475.60774837504,0.0,1158.3089143075,8425.239313825,149804.14437575,194.14921879,206621.98750212495,0.0,0.0,0.0,0.0,55584.53540574999,0.0,238223.262900625,0.0,0.0,124982.8816795,107856.803603175,10154.781920675,0.0,103042.102720675,118648.2498095,71840.82771089999,75565.373850825,186255.770963375,157408.591447825,79188.507566125,99337.50947068752,116396.355653475,45209.837470737504,76.2,57.0,47.6,46.4,46.2,53.2,117.2,216.8,227.0,192.4,140.6,147.0,137.8,166.4,174.4,223.4,215.6,181.0,170.6,138.2,117.8,95.0,81.2,68.2,Train
966,0,U,T,113092,1006765,250002,1006703,249975,113092,19167,0.00818038,0.752155,44041,66544,-73.9187,40.8528,734,966,WB,SB,38.0,0.0204966,3.0,93.0,31.0,22.0,16.0,3.0,2.0,17.0,12.0,36.0,3.0,8.0,14.0,16919.732838112497,7321.62436218,9598.1084759375,10332.2511720725,1312.13048956,7259.7600900175,91.0114837725,6540.5846950425,1747.73624118,207.971295445,282973.7423465,0.0,1160.058175315,6924.593163330001,229139.91153650003,285.3838481075,342116.67210365,436352.246583625,87179.474579125,0.0,0.0,140644.80564062498,0.0,162871.7103502625,0.0,365122.198385125,144854.329513,160609.009706125,107512.997926125,0.0,131698.0854639375,97809.919209375,58993.5763704625,188719.32088125,193371.411282125,173911.680046375,91218.905717125,87158.5894425,280967.07084712497,32383.047692,185.2,120.6,79.6,64.2,86.4,112.8,284.6,498.6,542.8,443.4,367.2,381.4,412.6,415.6,469.6,583.0,620.8,651.0,601.0,530.6,488.2,390.6,338.4,285.8,Train
982,0,U,A,69609,1004181,234563,1003958,234353,69609,19292,0.0735626,0.157239,42835,42738,-73.9284,40.8102,744,982,WB,SB,70.0,0.0932321,12.0,84.0,22.0,24.0,6.0,1.0,2.0,3.0,17.0,60.0,6.0,5.0,6.0,11128.612317575,4518.15195096,6610.460366622499,7928.92812294,1031.461030755,3556.238625035,57.7931631675,3366.6966407475,249.2942377275,66.119296845,133734.8488855,0.0,419.73509181250006,4052.3782376425,36264.720114575,70.5272499625,40100.12910405,0.0,0.0,0.0,0.0,72687.146996425,0.0,46459.33614265,0.0,0.0,0.0,26291.9710603,24400.9591706,66350.95926855,39447.2622693,54647.3539547,28315.2215437,35390.965851075,67405.439610075,11079.635060664998,0.0,0.0,25729.2223783025,11398.9667758,296.8,240.8,184.2,155.4,213.2,376.2,514.4,569.0,547.0,503.2,495.6,538.6,566.0,582.0,631.6,610.8,630.0,679.2,567.2,572.8,535.2,496.2,472.4,389.6,Train
1046,0,U,W,173379,1003388,234518,1003731,234178,173379,20309,0.250781,0.31699,42730,84738,-73.9302,40.8099,794,1046,EB,SB,30.0,0.147405,6.0,82.0,17.0,26.0,5.0,1.0,3.0,8.0,16.0,56.0,6.0,4.0,5.0,11128.612317575,4518.15195096,6610.460366622499,7928.92812294,1031.461030755,3556.238625035,57.7931631675,3366.6966407475,249.2942377275,66.119296845,133734.8488855,0.0,419.73509181250006,4052.3782376425,36264.720114575,70.5272499625,40100.12910405,0.0,0.0,0.0,0.0,72687.146996425,0.0,46459.33614265,0.0,0.0,0.0,26291.9710603,24400.9591706,66350.95926855,39447.2622693,54647.3539547,28315.2215437,35390.965851075,67405.439610075,11079.635060664998,0.0,0.0,25729.2223783025,11398.9667758,70.8,48.4,29.2,41.0,154.8,376.0,345.8,246.8,314.4,283.6,323.8,269.4,247.6,258.4,271.4,242.6,230.0,240.0,243.6,233.8,204.8,208.0,166.6,139.8,Train
1125,0,U,A,144019,1003714,233574,1003470,233703,144019,21697,0.389158,0.425017,94177,94152,-73.9301,40.8079,865,1125,WB,NB,22.0,0.0841701,3.0,86.0,15.0,27.0,5.0,1.0,3.0,9.0,14.0,64.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,481.6,375.1,444.9,768.7,1568.1,2245.3,2275.2,2108.0,1884.9,1446.2,1193.8,1262.0,1334.3,1420.9,1463.2,1554.4,1525.7,1423.4,1260.3,1230.9,1186.3,1088.9,904.3,Train
1127,0,U,A,144024,1003372,233774,1003240,233674,144024,21700,0.412595,0.470013,84774,42715,-73.9312,40.8082,867,1127,WB,SB,34.0,0.0505811,15.0,6.0,9.0,18.0,5.0,0.0,2.0,7.0,5.0,15.0,2.0,1.0,2.0,5564.3061587875,2259.0759754825,3305.2301833125,3964.46406147,515.7305153750001,1778.1193125175,28.8965815825,1683.3483203750002,124.647118865,33.05964842,66867.42444275,0.0,209.8675459075,2026.18911882,18132.3600572875,35.2636249825,20050.064552025,0.0,0.0,0.0,0.0,36343.5734982125,0.0,23229.668071325,0.0,0.0,0.0,13145.98553015,12200.4795853,33175.479634275,19723.63113465,27323.67697735,14157.61077185,17695.4829255375,33702.7198050375,5539.817530332499,0.0,0.0,12864.61118915,5699.4833879,725.530612244898,494.0204081632653,385.4693877551021,452.4081632653061,801.795918367347,1652.9591836734694,1757.1632653061224,1357.8775510204082,1438.4742268041236,1380.4255319148936,1368.595744680851,1398.236559139785,1458.8260869565215,1544.8260869565215,1616.4565217391305,1572.1739130434785,1588.7391304347825,1617.9347826086955,1592.5652173913045,1546.195652173913,1464.695652173913,1418.8695652173913,1411.1739130434785,1150.304347826087,Train
1132,0,U,T,173430,1003018,237845,1003414,237801,173430,21705,0.364916,0.308423,103879,84441,-73.9315,40.8194,871,1132,EB,SB,60.0,0.121292,11.0,97.0,24.0,27.0,7.0,1.0,0.0,4.0,16.0,45.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.6,184.8,136.6,106.2,111.8,143.0,267.2,701.8,972.8,785.8,634.6,635.2,657.2,715.6,818.6,976.0,1257.2,1330.0,1168.6,851.2,715.0,562.4,452.4,397.4,Train
1146,0,E,W,185731,1003475,237288,1003551,237696,185731,21765,0.531525,0.254824,103871,103872,-73.9304,40.8185,883,1146,EB,NB,14.0,0.126471,7.0,8.0,12.0,16.0,7.0,1.0,1.0,0.0,6.0,12.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,66.4,49.6,48.4,66.6,133.2,292.6,359.2,284.8,358.8,365.2,326.6,300.0,313.0,293.8,219.4,172.2,203.6,212.8,274.8,265.2,230.4,212.0,167.6,Train
1155,0,U,A,9004563,1004268,233905,1004028,234042,9004563,23376,0.217275,0.239586,9003677,42833,-73.9281,40.8089,892,1155,WB,NB,50.0,0.0843018,2.0,97.0,17.0,29.0,7.0,0.0,3.0,7.0,16.0,44.0,7.0,5.0,6.0,22049.759183525,10104.497152250002,11945.262031275,13873.227323112498,3050.8199227825,9115.4294560625,0.0,6118.363212425,465.86521922,199.485875925,256172.116891625,0.0,539.925843815,9384.1978517625,84392.081724625,171.7728680075,171979.521042875,0.0,0.0,0.0,0.0,201301.555751,0.0,92274.760139125,0.0,0.0,0.0,89513.01555750001,52572.292725825,0.0,93372.529719875,75778.353273875,48142.98956462499,60173.06295628751,139894.547226875,69794.97152250001,0.0,72978.383853875,17927.449256525,0.0,660.0,506.0,408.2,414.6,767.6,1552.6,1750.2,1912.8,1718.4,1413.2,1381.2,1475.4,1529.0,1541.2,1553.8,1701.2,1589.0,1649.2,1483.2,1381.0,1171.2,1226.2,1252.8,977.8,Train
1252,0,U,T,231604,1003736,235420,1003660,235498,231604,25202,0.228627,0.0205331,42755,42753,-73.9297,40.8129,971,1252,WB,NB,48.0,0.0330323,7.0,90.0,39.0,29.0,4.0,1.0,0.0,16.0,20.0,57.0,11.0,9.0,3.0,11128.612317575,4518.15195096,6610.460366622499,7928.92812294,1031.461030755,3556.238625035,57.7931631675,3366.6966407475,249.2942377275,66.119296845,133734.8488855,0.0,419.73509181250006,4052.3782376425,36264.720114575,70.5272499625,40100.12910405,0.0,0.0,0.0,0.0,72687.146996425,0.0,46459.33614265,0.0,0.0,0.0,26291.9710603,24400.9591706,66350.95926855,39447.2622693,54647.3539547,28315.2215437,35390.965851075,67405.439610075,11079.635060664998,0.0,0.0,25729.2223783025,11398.9667758,266.5,162.9,129.6,125.8,152.8,260.8,621.1,1005.5,1028.3,930.5,828.5,788.2,805.4,855.2,980.4,1183.6,1274.3,1258.6,1052.3,830.9,625.7,429.0,353.7,320.3,Train
1332,0,R,A,251526,1003801,237719,1003599,237785,251526,26057,0.535118,0.19093,9033970,103902,-73.9297,40.8192,1042,1332,WB,NB,30.0,0.0648881,11.0,100.0,22.0,26.0,7.0,1.0,0.0,7.0,13.0,39.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.6,147.2,102.0,80.6,101.6,172.8,400.6,886.6,896.2,710.4,584.4,569.8,620.6,637.0,704.4,776.2,862.6,889.6,798.8,681.0,573.6,455.4,317.4,263.0,Train
1358,0,U,T,251949,1003372,238846,1003316,239745,251949,26109,0.420915,0.456832,9034078,79194,-73.931,40.8235,1066,1358,WB,NB,80.0,0.274743,10.0,80.0,20.0,33.0,11.0,1.0,0.0,9.0,17.0,43.0,8.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,1136.8,872.6,750.4,1050.8,1612.8,3372.0,4061.2,3200.0,3414.4,3094.8,2609.6,2764.2,2745.0,2974.6,3319.2,3036.2,2958.0,3649.6,3682.0,3319.4,3148.2,2936.2,2759.2,Train
1377,0,R,A,252147,1003353,238820,1003388,238261,252147,26139,0.433659,0.390065,9034081,98825,-73.9309,40.8214,1083,1377,EB,SB,34.0,0.170825,2.0,38.0,13.0,14.0,2.0,0.0,0.0,10.0,4.0,15.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,42.66666666666666,27.0,31.83333333333333,60.16666666666666,157.5,356.0,529.5,508.3333333333333,443.8333333333333,382.6666666666667,385.6666666666667,383.6666666666667,374.0,369.3333333333333,378.0,359.8333333333333,375.5,339.3333333333333,303.0,251.66666666666663,230.83333333333331,161.33333333333334,126.16666666666669,Train
1416,0,E,W,259132,1004898,233543,1004528,233608,259132,26346,0.244656,0.295721,9003727,79037,-73.9261,40.8077,1111,1416,WB,NB,18.0,0.116009,3.0,14.0,10.0,8.0,3.0,1.0,8.0,6.0,0.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.2,47.0,42.0,48.2,50.0,92.8,152.2,265.6,392.8,266.8,323.6,275.4,284.0,292.0,391.4,508.0,526.2,398.6,266.6,218.2,160.0,145.4,114.0,110.0,Train
1820,0,U,W,162763,987839,194536,987876,194536,162763,39973,0.0894728,0.0989842,85186,15879,-73.987,40.7006,1426,1820,EB,NB,30.0,0.0113787,27.0,38.0,30.0,49.0,7.0,2.0,3.0,8.0,8.0,52.0,10.0,24.0,7.0,8232.7833984975,4285.9826970675,3946.80070143,1005.24767071,5962.086974295,603.2546488374999,821.095887185,4390.161464125,349.15868422000005,77.4331611025,125552.3050452375,0.0,2315.836700365,3343.231419025,376198.233295625,106.3010099,279584.27643950004,344097.43696375005,235718.466046125,217418.1749575,67802.1917105,174365.82993025,398087.153771125,146291.325287225,176999.72479475,241522.01801825,0.0,0.0,0.0,0.0,0.0,0.0,54179.17617006251,236679.526982125,218998.69329425,0.0,0.0,0.0,0.0,0.0,248.3846153846154,164.40816326530611,94.58333333333331,85.0,126.16666666666669,220.25,395.4509803921569,476.6923076923077,484.2307692307692,531.3076923076923,518.6923076923077,597.0,622.2307692307693,622.3076923076923,587.3846153846154,558.0,536.0769230769231,551.0,536.6923076923077,476.1538461538461,421.2307692307692,411.3076923076923,384.6923076923077,315.0769230769231,Train
1829,0,U,T,162736,987092,194452,987077,194131,162736,40057,0.125333,0.0646671,80111,15859,-73.9898,40.7,1434,1829,WB,SB,32.0,0.0977698,29.0,45.0,34.0,46.0,8.0,2.0,4.0,9.0,9.0,65.0,12.0,16.0,7.0,7760.055667737501,4163.9947061075,3596.0609616325,1453.9444959875,5181.329476615,851.90061671,737.63166512,3258.37062708,328.310047485,0.0,90481.396332475,0.0,1595.5015554225,3109.1387873175,371285.40631975,147.3557823525,317763.1938,427966.2173225,260934.003711,275716.48338175,0.0,260150.32336400004,395121.5685205,213526.032855,207989.105223,284035.0925065,0.0,0.0,0.0,0.0,0.0,0.0,52492.08644872501,187126.494024,235686.534683,0.0,0.0,0.0,0.0,0.0,6.933333333333334,4.266666666666667,5.333333333333333,6.2,21.0,31.133333333333333,55.66666666666666,75.73333333333333,64.4,51.8,41.53333333333333,39.4,43.0,44.53333333333333,37.2,37.66666666666666,43.46666666666667,50.86666666666667,47.46666666666667,35.06666666666667,26.666666666666668,19.33333333333333,15.466666666666669,11.4375,Train
1868,0,E,W,162745,987142,194826,987350,194565,162745,42633,0.145123,0.19567,79898,15868,-73.9891,40.7012,1468,1868,EB,SB,14.0,0.110162,28.0,32.0,31.0,46.0,4.0,2.0,1.0,9.0,9.0,54.0,10.0,15.0,6.0,8705.511129255,4407.970688027501,4297.5404412275,556.55084543,6742.8444719750005,354.60868096,904.56010925,5521.952301174999,370.0073209525,154.866322205,160623.213758,0.0,3036.1718453050003,3577.3240507375,381111.0602715,65.24623745,241405.359079,260228.656605,210502.92838125,159119.86653325,135604.383421,88581.33649650001,401052.7390217501,79056.61771945,146010.3443665,199008.94353,0.0,0.0,0.0,0.0,0.0,0.0,55866.26589139999,286232.55994025,202310.8519055,0.0,0.0,0.0,0.0,0.0,491.3,302.4,246.0,295.7,542.2,1349.8,1513.5,1363.5,1396.2,1226.6,976.3,983.3,1062.6,1078.6,1309.9,1261.5,1264.6,1384.8,1366.9,1341.1,1318.8,1374.1,1364.4878048780488,675.1818181818181,Train
1874,0,R,A,190904,986681,194698,986514,194875,190904,42702,0.101349,0.202204,90602,105928,-73.9915,40.7013,1474,1874,WB,NB,30.0,0.0741462,0.0,2.0,6.0,9.0,2.0,0.0,0.0,2.0,2.0,9.0,0.0,1.0,0.0,8705.511129255,4407.970688027501,4297.5404412275,556.55084543,6742.8444719750005,354.60868096,904.56010925,5521.952301174999,370.0073209525,154.866322205,160623.213758,0.0,3036.1718453050003,3577.3240507375,381111.0602715,65.24623745,241405.359079,260228.656605,210502.92838125,159119.86653325,135604.383421,88581.33649650001,401052.7390217501,79056.61771945,146010.3443665,199008.94353,0.0,0.0,0.0,0.0,0.0,0.0,55866.26589139999,286232.55994025,202310.8519055,0.0,0.0,0.0,0.0,0.0,515.4545454545455,389.9090909090909,292.1,314.1,526.2,819.6,916.3,891.0,775.1,794.3,849.4,852.6,876.7,952.5,959.7,877.7,878.8,971.1,1055.2,1055.9,1018.4,925.2,898.8,761.0909090909091,Train
1912,0,U,W,24078,986539,195240,986829,195231,24078,43860,0.0178241,0.356148,15774,15777,-73.9912,40.7026,1503,1912,EB,SB,40.0,0.0886809,21.0,28.0,28.0,53.0,4.0,2.0,1.0,7.0,10.0,50.0,6.0,4.0,6.0,8705.511129255,4407.970688027501,4297.5404412275,556.55084543,6742.8444719750005,354.60868096,904.56010925,5521.952301174999,370.0073209525,154.866322205,160623.213758,0.0,3036.1718453050003,3577.3240507375,381111.0602715,65.24623745,241405.359079,260228.656605,210502.92838125,159119.86653325,135604.383421,88581.33649650001,401052.7390217501,79056.61771945,146010.3443665,199008.94353,0.0,0.0,0.0,0.0,0.0,0.0,55866.26589139999,286232.55994025,202310.8519055,0.0,0.0,0.0,0.0,0.0,39.2,23.15,16.9,42.7,107.0,287.8,359.65,439.34177215189874,433.5263157894737,390.9473684210527,343.2105263157895,303.2105263157895,289.3157894736842,302.10526315789474,280.63157894736844,289.63157894736844,318.2105263157895,302.7894736842105,266.5263157894737,237.05263157894737,211.68421052631575,173.52631578947367,129.8421052631579,94.52631578947368,Train
1939,0,U,A,122050,988290,194316,988024,194386,122050,45810,0.0992493,0.0676249,71447,16000,-73.9859,40.7002,1528,1939,WB,NB,22.0,0.0847264,42.0,72.0,29.0,23.0,14.0,2.0,4.0,7.0,7.0,47.0,12.0,42.0,7.0,24239.621978775,10544.0366167075,13695.5853621,7835.652975655,1918.095405355,12468.992162975,3590.59776524,6248.2163633575,319.682567555,85.06574759,289202.961386,0.0,1553.135907625,8813.9090729475,103509.922507925,213.487585885,159686.24459422502,296629.74996175,0.0,0.0,0.0,150131.44030025002,0.0,56740.225671125,87657.508836,0.0,0.0,95012.951946125,26980.93429625,0.0,118315.47867325,63349.28544774999,55530.0968103,82416.361161725,163050.45770875,0.0,19466.3359164,83807.5977435,0.0,42977.410928,99.7,53.3,33.1,32.1,41.2,147.8,533.5555555555555,630.2222222222222,718.0,648.1111111111111,456.22222222222223,511.55555555555554,528.1111111111111,531.3333333333334,577.3333333333334,618.7777777777778,654.0,642.7777777777778,574.3333333333334,550.2222222222222,479.0,386.55555555555554,312.1111111111111,219.0,Train
1951,0,E,W,142114,987482,194343,987163,194450,142114,46468,0.0765491,0.129568,79617,79616,-73.9889,40.7001,1540,1951,WB,NB,14.0,0.105862,15.0,18.0,11.0,12.0,7.0,1.0,1.0,2.0,8.0,41.0,7.0,7.0,4.0,7760.055667737501,4163.9947061075,3596.0609616325,1453.9444959875,5181.329476615,851.90061671,737.63166512,3258.37062708,328.310047485,0.0,90481.396332475,0.0,1595.5015554225,3109.1387873175,371285.40631975,147.3557823525,317763.1938,427966.2173225,260934.003711,275716.48338175,0.0,260150.32336400004,395121.5685205,213526.032855,207989.105223,284035.0925065,0.0,0.0,0.0,0.0,0.0,0.0,52492.08644872501,187126.494024,235686.534683,0.0,0.0,0.0,0.0,0.0,182.6,106.0,51.2,49.4,83.0,270.4,825.4,1015.6,1056.8,999.0,862.8,742.6,696.4,637.8,656.2,659.0,645.0,682.2,642.6,597.6,605.6,496.2,484.8,373.4,Train
1952,0,E,W,142106,986876,194907,986433,195189,142106,46474,0.00660481,0.2571,95062,80152,-73.9913,40.702,1541,1952,WB,NB,30.0,0.164824,28.0,26.0,31.0,40.0,3.0,2.0,2.0,9.0,9.0,62.0,9.0,9.0,7.0,8705.511129255,4407.970688027501,4297.5404412275,556.55084543,6742.8444719750005,354.60868096,904.56010925,5521.952301174999,370.0073209525,154.866322205,160623.213758,0.0,3036.1718453050003,3577.3240507375,381111.0602715,65.24623745,241405.359079,260228.656605,210502.92838125,159119.86653325,135604.383421,88581.33649650001,401052.7390217501,79056.61771945,146010.3443665,199008.94353,0.0,0.0,0.0,0.0,0.0,0.0,55866.26589139999,286232.55994025,202310.8519055,0.0,0.0,0.0,0.0,0.0,150.9,84.9,29.0,25.7,62.6,170.6,368.4,455.8,605.5,609.6,435.4,335.1,300.7,227.9,190.6,172.2,184.0,169.3,194.3,211.8,223.4,248.2,209.4,140.2,Train
1998,0,U,A,24077,986837,195487,986316,195511,24077,47725,0.0902297,0.433798,15779,15772,-73.9916,40.7033,1579,1998,WB,NB,22.0,0.158841,22.0,34.0,20.0,53.0,4.0,1.0,1.0,13.0,12.0,47.0,8.0,4.0,6.0,8705.511129255,4407.970688027501,4297.5404412275,556.55084543,6742.8444719750005,354.60868096,904.56010925,5521.952301174999,370.0073209525,154.866322205,160623.213758,0.0,3036.1718453050003,3577.3240507375,381111.0602715,65.24623745,241405.359079,260228.656605,210502.92838125,159119.86653325,135604.383421,88581.33649650001,401052.7390217501,79056.61771945,146010.3443665,199008.94353,0.0,0.0,0.0,0.0,0.0,0.0,55866.26589139999,286232.55994025,202310.8519055,0.0,0.0,0.0,0.0,0.0,29.285714285714285,13.857142857142858,7.571428571428571,5.571428571428571,9.857142857142858,13.428571428571429,40.142857142857146,56.142857142857146,75.85714285714286,93.85714285714286,96.42857142857144,96.71428571428572,96.28571428571428,96.28571428571428,95.85714285714286,85.85714285714286,104.57142857142856,120.57142857142856,126.28571428571428,98.28571428571428,82.85714285714286,70.57142857142857,63.07692307692308,38.85714285714285,Train
2011,0,R,A,145107,987432,194060,987163,194450,145107,48333,0.102046,0.145685,79681,79616,-73.9889,40.7,1590,2011,WB,NB,30.0,0.147677,0.0,25.0,10.0,21.0,3.0,0.0,3.0,2.0,10.0,17.0,5.0,2.0,3.0,7760.055667737501,4163.9947061075,3596.0609616325,1453.9444959875,5181.329476615,851.90061671,737.63166512,3258.37062708,328.310047485,0.0,90481.396332475,0.0,1595.5015554225,3109.1387873175,371285.40631975,147.3557823525,317763.1938,427966.2173225,260934.003711,275716.48338175,0.0,260150.32336400004,395121.5685205,213526.032855,207989.105223,284035.0925065,0.0,0.0,0.0,0.0,0.0,0.0,52492.08644872501,187126.494024,235686.534683,0.0,0.0,0.0,0.0,0.0,454.8,264.4,164.8,159.8,248.6,666.0,1317.2,1302.0,1257.8,1075.2,955.2,903.8,958.2,964.0,1031.6,1064.0,1054.4,1129.8,1147.0,1129.0,1039.6,1039.2,997.6,718.8,Train
2055,0,U,A,30620,994451,199574,994569,199811,30620,50593,0.278518,0.565207,19532,19533,-73.963,40.7148,1627,2055,EB,NB,36.0,0.0807406,4.0,23.0,18.0,12.0,5.0,0.0,1.0,12.0,20.0,24.0,12.0,3.0,6.0,24681.1458648875,12892.140305862502,11789.0055590125,8617.4563977775,16452.5464737625,2080.286777245,2042.98060076,15458.4681957125,1531.18846514,304.2776778825,527973.615753,0.0,7898.401314845,11119.5380176375,425434.97697637504,142.552798625,382963.88678050006,350608.10424625,441666.2950622501,189691.23087275,173938.92260425002,115121.069446875,594493.163931375,164621.2327785,207605.0836445,122898.57758675,105244.846606,49975.163801312505,0.0,19795.599767625,119855.79749945,124355.641995875,116282.71027133748,292838.95117225,194890.702204975,103609.2173025,0.0,0.0,61014.3387805,8943.260573874999,113.2,79.8,47.2,36.2,35.8,59.6,151.4,258.6,272.4,252.0,248.8,254.8,240.0,255.6,277.0,300.0,307.4,295.6,298.6,256.8,240.0,210.6,199.6,160.8,Train
